,organocats,match substructures?
1992,c1cc(c2cc(OC)ccc2n1)[C@H](O)[C@@H]1[N@]2CC[C@@H](C1)[C@H](C2)C=C,True
1993,Brc1ccc(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cc1,True
1994,O[C@@H]([C@H]1[N@@]2C[C@@H]([C@@H](CC2)C1)C#C)c1ccnc2ccc(cc12)OC,True
1995,Cc1cc(c2cc(C)cc(P(C)(C)=Nc3ccc(C(C)C)cc3)c2[nH]4)c4c(P(C)(C)=Nc5ccc(C(C)C)cc5)c1,True
1996,CC(C)c1ccc(N=P2(CCCC2)c3cc(C)cc4c3[nH]c5c(P6(CCCC6)=Nc7ccc(C(C)C)cc7)cc(C)cc54)cc1,True
1997,O=C(Nc1ccccc1)N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
1998,CC(C)(C)N=P(c1ccccc1)(c2ccccc2)c3c([Si](C)(C)C)cccc3,True
1999,CC(C)(C)N=P(c1ccccc1)(c2ccccc2)c3c([SiH](c4ccccc4)c5ccccc5)cccc3,True
2000,Cc1cc(C)c(N2C([H])=[N+]3C(C=CC=C3N=P(c4ccccc4)(c5ccccc5)c6ccccc6)=C2)c(C)c1,True
2001,CC(C)c1c(N=P(c2ccccc2)(c3ccccc3)c4cccc5c4oc6ccccc65)c(C(C)C)ccc1,True
2002,CC(C)c1c(N=P(c2ccccc2)(c3ccccc3)CP(c4ccccc4)(c5ccccc5)=Nc6c(C(C)C)cccc6C(C)C)c(C(C)C)ccc1,True
2003,[N@@]12CC[C@@H](C[C@H]1[C@H](O)c1ccnc3c1cc(cc3)OC)[C@H](C2)C(C)(C)O,True
2004,[N@@]12C[C@@H]([C@@H](CC1)C[C@@H]2[C@H](c1ccnc2c1cc(cc2)OC)O)C(C)(O)C,True
2005,Nc1nc(cccc2)c2nc1N=P(c3ccccc3)(c4ccccc4)c5ccccc5,True
2006,CC(C)c1c(N=[P@](C)(c2ccccc2)c3c4oc5c([P@](C)(c6ccccc6)=Nc7c(C(C)C)cccc7C(C)C)cccc5c4ccc3)c(C(C)C)ccc1,True
2007,[Si](CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](c1c2ccccc2ncc1)O)(c1ccccc1)(c1ccccc1)c1ccccc1,True
2008,C=C[C@@H](C1)[C@H](C2)CC[N@@]1[C@@H]2[C@H](OS(c3c(C)cc(C)cc3C)=O)c4c5c(ncc4)ccc(OC)c5,True
2009,C1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)=C5N=CN(CC6=COC=C6)C5=NC=N1,True
2010,N#C/C(N=P(c1ccccc1)(c2ccccc2)c3ccccc3)=C(C#N)/N=P(c4ccccc4)(c5ccccc5)c6ccccc6,True
2011,O=C(N(C)C(C(C(OCC)=O)=C/1C(OCC)=O)=O)C1=C(NC)/N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
2012,O=C(N(C(C(C(OCC)=O)=C1C(N2C)=O)=O)C)C1=C2N=P(c3ccccc3)(c4ccccc4)c5ccccc5,True
2013,N#Cc1ccc(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cc1,True
2014,O=[N+](c1ccc(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cc1)[O-],True
2015,N#CC([C@H]1[C@]2(C(OCC)=O)C[C@@H](C)O1)=C(C#N)C=C2N=P(c3ccccc3)(c4ccccc4)c5ccccc5,True
2016,N#CC(C#N)(N=P(c1ccccc1)(c2ccccc2)c3ccccc3)C(C#N)(N=P(c4ccccc4)(c5ccccc5)c6ccccc6)C#N,True
2017,ClC(Cl)(C(N=P(c1ccccc1)(c2ccccc2)c3ccccc3)=O)Cl,True
2018,O=[N+](c1ccc(Sc2ccccc2N=P(c3ccccc3)(c4ccccc4)c5ccccc5)cc1)[O-],True
2019,Cc1cc(C)c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4Nc5c(C(C)C)cccc5C(C)C)c(C)c1,True
2020,C=C[C@H]([C@H](C1)CC2)C[N@]2[C@H]1[C@H](c(ccn3)c4c3cccc4)OS(=O)(c5ccc(C)cc5)=O,True
2021,CC(C)(C)P1(C(C)(C)C)=Nc2c(CN(C)C1)cccc2,True
2022,O=C(OCC)/C(N=P(c1ccccc1)(c2ccccc2)c3ccccc3)=C\c4ccccc4,True
2023,O[C@@H]([C@H]1[N@@]2C[C@@H]([C@@H](CC2)C1)CC)c1ccnc2c1cccc2,True
2024,C1[C@H]([C@H]2CC[N@@]1[C@@H](C2)[C@@H](c1ccnc2ccc(cc12)OC)O)C(C)(F)F,True
2025,N#C/C(C#N)=C(/C(C(OCC)=O)=C(C#N)\C#N)N=P(c1ccccc1)(c2ccccc2)c3ccccc3,True
2026,O[C@H](c1c2ccccc2ncc1)[C@H]3[N@@+]4(CC([O-])=O)C[C@@H](C=C)[C@H](CC4)C3,True
2027,C=C(C[C@H](C(OCC)=O)O)c1c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cccc1,True
2028,CSc1c(N=P(c2ccccc2)(c3ccccc3)c4cc5ccccc5[nH]4)cccc1,True
2029,Cc1c(/N=C2P(C(C)(C)C)(C(C)(C)C)=N/C(P(C(C)(C)C)(C(C)(C)C)=N/2)=N\c3c(C)cc(C)cc3C)c(C)cc(C)c1,True
2030,O[C@H]([C@@H]1[N@@]2C[C@@H]([C@@H](CC2)C1)[C@@H](O)CO)c1ccnc2ccc(cc12)OC,True
2031,c1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)ccccc1,True
2032,O=C(N(C)C1=O)C(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)=C1N=P(c5ccccc5)(c6ccccc6)c7ccccc7,True
2033,O([C@@H]([C@H]1[N@@]2C[C@@H]([C@H](C1)CC2)C=C)c1ccnc2c1cccc2)C,True
2034,O([C@@H]([C@H]1[N@]2CC[C@@H](C1)[C@H](C2)C=C)c1ccnc2c1cccc2)c1ccccc1,True
2035,CN(C)c1ccccc1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
2036,N#CC1(C#N)C(C#N)(C#N)C(C#N)(C#N)C(C#N)=C1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
2037,O=C(c1ccc([N+]([O-])=O)cc1)N=P(C)(C)C/N=C2[C@@]3(C)C(C)(C)[C@H](CC3)C/2,True
2038,[C@H]1(C[C@@H](C[C@H](C2)C1)C3)CC32N=P(c4ccccc4)(c5ccccc5)c6ccccc6,True
2039,Cc1cc(C)cc(C)c1P(c2ccccc2)(c3ccccc3)=NC45C[C@H]6C[C@H](C[C@H](C6)C5)C4,True
2040,O=C(OCC)c1c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)n(C(OC(C)(C)C)=O)c5ccccc51,True
2041,CC(O1)(C)CC(C#N)=C1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
2042,O=C(OC(C)(C)C)N=P(c1ccccc1)(c2ccccc2)c3ccccc3,True
2043,Cc1c(N=P(c2ccccc2)(c3ccccc3)CP(c4ccccc4)(c5ccccc5)=Nc6c(C)cc(C)cc6C)c(C)cc(C)c1,True
2044,Cc1c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)c(C)ccc1,True
2045,O=C1c2c(c(c3N=P(Cc4ccccc4)(Cc5ccccc5)Cc6ccccc6)n1c(cccc7)c7c3=O)cccc2[N+]([O-])=O,True
2046,O=C1c2c(c(c3N=P(C4CCCCC4)(C5CCCCC5)C6CCCCC6)n1c7ccccc7c3=O)ccc([N+]([O-])=O)c2,True
2047,CC(C)c1c(N=P(c2ccccc2)(/C=C(C)/Nc3c(C(C)C)cccc3C(C)C)c4ccccc4)c(C(C)C)ccc1,True
2048,c1cnc2c(c1[C@@]([C@@H]1C[C@H]3[C@H](C[N@@]1CC3)C=C)(O)C(F)(F)F)cc(OC)cc2,True
2049,P(c1ccccc1)(c1c(C(=O)O[C@@H](c2c3c(ncc2)ccc(c3)OC)[C@H]2[N@@]3C[C@@H]([C@H](C2)CC3)CC)cccc1)c1ccccc1,True
2050,Nc1c(c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)ccc5)c5ccc1,True
2051,Nc1ccccc1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
2052,O=C(c1[nH]c(Br)c(Br)c1)NCC#Cc2nc(N=P(c3ccccc3)(c4ccccc4)c5ccccc5)n(C(c6ccccc6)(c7ccccc7)c8ccccc8)c2,True
2053,N#CC(P(c1ccccc1)(c2ccccc2)=Nc3ccccc3)=P(c4ccccc4)(Nc5ccccc5)c6ccccc6,True
2054,O=c1c(cccc2)c2[nH]n1/N=C/c3ccccc3N=P(c4ccccc4)(c5ccccc5)c6ccccc6,True
2055,O=C(OC)[C@H]1C(c2ccccc2)(c3ccccc3)N=P(c4ccccc4)(c5ccccc5)C1,True
2056,O=C(OC)C1=C(C(OC)=O)C(c2ccccc2)(c3ccccc3)N=P1(C(C)C)C(C)C,True
2057,N#C[C@H](C1)C(c2ccccc2)(c3ccccc3)N=P1(c4ccccc4)c5ccccc5,True
2058,O=C(N(c1ccccc1)C2=O)C(Cl)=C2N=P(c3ccccc3)(c4ccccc4)c5ccccc5,True
2059,Clc1ccc(/C=C(C(OCC)=O)\N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cc1,True
2060,O=C(c1ccccc1)N=P(c2ccccc2)(C(/C(C(OC)=O)=C/C(OC)=O)=C(c3ccc(C)cc3)\N)c4ccccc4,True
2061,N/C(C1CCCCC1)=C(\C(C(OC)=O)=C\C(OC)=O)P(c2ccccc2)(c3ccccc3)=NC(c4ccccc4)=O,True
2062,c1(c(P(c2ccccc2)(c3ccccc3)=Nc4ccccc4)ccc5)c5c(cccc6P(c7ccccc7)(c8ccccc8)=Nc9ccccc9)c6o1,True
2063,Cc1c(N=P(c2ccccc2)(c3ccccc3)c4cccc5c4oc6c(P(c7ccccc7)(c8ccccc8)=Nc9c(C)cccc9)cccc65)cccc1,True
2064,CC(C)c1ccccc1N=P(c2ccccc2)(c3ccccc3)c4cccc5c4oc6c(P(c7ccccc7)(c8ccccc8)=Nc9ccccc9C(C)C)cccc65,True
2065,O=C1C(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)=CC=CC=C1,True
2066,C/N=C(N1C)/N=P(C)(C)C1=S,True
2067,S=C1P(C)(C)=N/C(N1CC)=N/CC,True
2068,S=C1P(C)(C)=N/C(N1c2ccccc2)=N\c3ccccc3,True
2069,C=C(C)N=P(C)(C)C,True
2070,O=C(OCC)/C(N=P(c1ccccc1)(c2ccccc2)c3ccccc3)=C\c4ccc(C)cc4,True
2071,[N@@]12C[C@H]([C@H](Br)C)[C@@H](CC1)C[C@H]2[C@H](O)c1c2cc(OC)ccc2ncc1,True
2072,O=C(OCC)/C(N=P(c1ccccc1)(c2ccccc2)c3ccccc3)=C/c4cc(OCO5)c5cc4,True
2073,O=C(OC)[C@H]1C[C@H](c2cccs2)N=C1N=P(c3ccccc3)(c4ccccc4)c5ccccc5,True
2074,Br[C@H]([C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12)CBr,True
2075,O=C1CC(C)(C)CC(O2)=C1C(C#N)(C#N)C(C#N)=C2N=P(c3ccc(C)cc3)(c4ccc(C)cc4)c5ccc(C)cc5,True
2076,C1[C@H]([C@@H](O)c2ccnc3c2cc(cc3)OC)[N@@]2C[C@@](O)([C@H]1CC2)c1ccccc1,True
2077,C1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)=NC(N=P(c5ccccc5)(c6ccccc6)c7ccccc7)=NC(N=P(c8ccccc8)(c9ccccc9)c%10ccccc%10)=N1,True
2078,COc1ccc(P(c2ccc(OC)cc2)(c3ccc(OC)cc3)=Nc4ccc(N=P(c5ccc(OC)cc5)(c6ccc(OC)cc6)c7ccc(OC)cc7)cc4)cc1,True
2079,c1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)c(NCc5ccccc5)cccc1,True
2080,COC(N1C)=NC(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)=CC1=O,True
2081,Cl/C(N=P(c1ccccc1)(c2ccccc2)c3ccccc3)=C(C#N)\C#N,True
2082,O=C(c1ccccc1)N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
2083,CC(C)c1c(N=P(c2ccccc2)(c3c(Nc4c(C(C)C)cccc4C(C)C)cccc3)c5ccccc5)c(C(C)C)ccc1,True
2084,c1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)noc(c5ccccc5)c1,True
2085,O(c1cc2c(ccnc2cc1)[C@@H](OC(=O)c1ccccc1)[C@H]1[N@@]2C[C@@H]([C@H](C1)CC2)C=C)C,True
2086,O=C(c1ccccc12)C(N=P(c3ccccc3)(c4ccccc4)c5ccccc5)=C(Cl)C2=O,True
2087,CC(C)c1c(N=P(C(C)C)(C(C)C)C2=C(NCCN(CC)CC)CCC2)c(C(C)C)ccc1,True
2088,ClC1=C(C(N(c2ccc(F)cc2)C1=O)=O)N=P(c3ccccc3)(c4ccccc4)c5ccccc5,True
2089,Clc1ccc(P(c2ccc(Cl)cc2)(c3ccc(Cl)cc3)=NC4=C(C(N(c5ccc(F)cc5)C4=O)=O)Cl)cc1,True
2090,O1[C@]2(C[N@@]3CC[C@H]2C[C@@H]3[C@@H]1c1ccnc2c1cc(O)cc2)CC,True
2091,O([C@@H]([C@H]1[N@@]2C[C@@H]([C@H](C1)CC2)C=C)c1c2ccccc2ncc1)C(=O)c1ccccc1N(c1ccccc1C)c1ccccc1C,True
2092,c1(P(CP(c2ccccc2)(c3ccccc3)=N[C@@]45C[C@@H]6C[C@H](C5)C[C@@H](C6)C4)(c7ccccc7)=NC89C[C@H]%10C[C@H](C[C@H](C%10)C9)C8)ccccc1,True
2093,c12cc(ccc2nccc1[C@@H]([C@H]1C[C@@H]2CC[N@]1C[C@]2(O)[C@@H](F)C)OC(=O)C)OC,True
2094,C1[C@@H]([C@@H](c2ccnc3ccc(cc23)OC)O)[N@@]2C[C@H]([C@@H](O)CO)[C@H]1CC2,True
2095,CC(C)(C)P(C(C)(C)C)/N=C1P(C(C)(C)C)(C(C)(C)C)=NC2=C/1c3c(C2)cccc3,True
2096,O=C(c1ccc([N+]([O-])=O)cc1)N=P(c2ccccc2)(c3ccccc3)c4c(c(P(c5ccccc5)c6ccccc6)ccc7)c7ccc4,True
2097,O=C(OC)C1=C(C(OC)=O)C(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)=N[P@]1(C([Si](C)(C)C)[Si](C)(C)C)=S,True
2098,c1(CN=P(c2ccccc2)(c3ccccc3)c4ccccc4)nc(CN=P(c5ccccc5)(c6ccccc6)c7ccccc7)ccc1,True
2099,C=C[C@H]([C@H](C1)CC2)C[N@]2[C@@H]1[C@H](c(ccn3)c4c3ccc(OC)c4)OS(C)(=O)=O,True
2100,O=C(OCC)[C@]1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)Cc5c(c6n1ccn6)cccc5,True
2101,c1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)c(c5ccccc5)nn(c6ccccc6)n1,True
2102,c1c(cc(c2ncccc2)nc1c1ncccc1)O[C@H](c1ccnc2ccc(cc12)OC)[C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C,True
2103,[C@H]1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)[C@@H](CCCC1)N=P(c5ccccc5)(c6ccccc6)c7ccccc7,True
2104,Cc1c(C(C[N+]([O-])=O)C[N+]([O-])=O)c(N=P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)n(C5=CC=CC=C5)n1,True
2105,COc1ccc(/C=C(C(OCC)=O)\N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cc1,True
2106,Cc1ccc(N=P(c2ccccc2)(c3ccccc3)CP(c4ccccc4)(c5ccccc5)=Nc6ccc(C)cc6)cc1,True
2107,CP(CP(C)(C)=Nc1ccc([N+]([O-])=O)cc1)(C)=Nc2ccc([N+]([O-])=O)cc2,True
2108,Br[C@H]([C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1c2cc(OC)ccc2ncc1)C,True
2109,O(c1cc2c([C@H]([C@H]3[N@@]4CC[C@H](C3)[C@H](C=C)C4)O)ccnc2cc1)C,True
2110,Fc1c(F)c(N=[N+]=[N-])c(F)c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)c1C#N,True
2111,[N@]12C[C@]3(O[C@H]3C)[C@@H](CC2)C[C@@H]1[C@@H](O)c1ccnc2ccc(OC)cc12,True
2112,CC(C)c1cccc(C(C)C)c1N=P(C2=C(C)C(C)=C(C)[C@@H]2C)(c3ccccc3)c4ccccc4,True
2113,Fc1c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)c(C#N)c(F)c(C#N)c1N=P(c5ccccc5)(c6ccccc6)c7ccccc7,True
2114,Fc1c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)c(C#N)c(F)c(C#N)c1N=P(c5ccccc5)(c6ccccc6)C,True
2115,CC(C)c1c(N=P(/C(C(OC)=O)=C(C(OC)=O)\[Si](C)(C)C)(c2ccccc2)c3ccccc3)c(C(C)C)ccc1,True
2116,CC(C)c1c(N=P(c2ccccc2)(c3ccccc3)/C(C(OC)=O)=C(C(OC)=O)\P(c4ccccc4)c5ccccc5)c(C(C)C)ccc1,True
2117,Cc1cc(C)cc(C)c1N=P(c2ccccc2)(Cc3ccc(C(C)(C)C)cc3)c4ccccc4,True
2118,O=C(Nc1c2ncccc2ccc1)CN=P(c3ccccc3)(c4ccccc4)c5ccccc5,True
2119,O=C(Nc1c2ncccc2ccc1)CN=P(C3CCCCC3)(C4CCCCC4)C5CCCCC5,True
2120,Cc1c(/N=C(c2ccccc2)\c3c(N=P(c4ccccc4)(c5ccccc5)c6ccccc6)cccc3)c(C)cc(C)c1,True
2121,Cc1c(N=P(c2ccccc2)(C/C(C)=N/c3c(C(C)C)cccc3C(C)C)c4ccccc4)c(C)ccc1,True
2122,O=[N+](c1c(non2)c2c(N=P(c3ccccc3)(c4ccccc4)c5ccccc5)cc1)[O-],True
2123,BrC(C(C(C)=C(C)C1=O)=O)=C1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
2124,Cc1cccc(C)c1Nc2c(P(c3ccccc3)(c4ccccc4)=Nc5c(C)cc(C)cc5C)cccc2,True
2125,Cc1c(/N=C(C(C)(C)C)\Nc2c(P(c3ccccc3)(c4ccccc4)=Nc5ccccc5)cccc2)c(C)ccc1,True
2126,CCP(c1c(oc2c3cccc2P(CC)(CC)=NCc4ccccc4)c3ccc1)(CC)=NCc5ccccc5,True
2127,O=C(C)OC[C@H]([C@@H](OC(C)=O)[C@@H]([C@H]1OC(C)=O)OC(C)=O)O[C@H]1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,True
2128,C1(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)=Nc5nnnn5C(N=P(c6ccccc6)(c7ccccc7)c8ccccc8)=N1,True
2129,[C@@]([C@@H]1[N@]2CC[C@@H](C1)[C@H](C2)C=C)(c1ccccc1)(O)c1ccnc2ccc(cc12)OC,True
2130,c1c2nccc(c2cc(c1)OC)[C@@]([C@H]1C[C@H]2[C@@H](C=C)C[N@@]1CC2)(O)C,True
2131,O=S(Cc1ccccc1)(/C=C(C(F)(C(F)(C(F)F)F)F)\N=P(c2ccccc2)(c3ccccc3)c4ccccc4)=O,True
2132,O[C@@H]([C@H]1[N@@]2C[C@@H]([C@H](C1)CC2)CC[Si](CC)(CC)CC)c1ccnc2c1cccc2,True
2133,n1ccc(c2c(c(O)ccc12)N(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)[C@@H]([C@@H]1[N@]2CC[C@@H](C1)[C@H](C2)CC)O,True
2134,C1(c2c(c3ccccc31)cccc2)P(c4ccccc4)(c5ccccc5)=Nc6ccccc6,True
2135,c1(N=P(c2ccccc2)(CP(c3ccccc3)(c4ccccc4)=Nc5ccccc5)c6ccccc6)ccccc1,True
2136,O=C(OC(C)(C)OC/1=O)C1=C/c2ccc(N=P(c3ccccc3)(c4ccccc4)c5ccccc5)o2,True
2137,COc1c(C(OCC)=O)ccc(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)n1,True
2138,O=C(OCC)c1c(SC)nc(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)cc1,True
2139,CC(C)(C)N=P(c1ccccc1)(C([C@@H](c2ccccc2)P3(OCC(C)(C)CO3)=O)=C)c4ccccc4,True
2140,CC(C)P(C(C)C)c1c(N=P(C(C)C)(C(C)C)C2=C(CCC2)Nc3c(C(C)C)cccc3C(C)C)cccc1,True
2141,[N@@]12C[C@@H]([C@@H](CC1)C[C@@H]2[C@H](O)c1ccnc2c1cccc2)CC,True
2142,Cc1c(N=P(c2ccccc2)(c3ccccc3)C4c5ccccc5c6ccccc64)c(C)cc(C)c1,True
2143,[C@H]1(C[C@@H](C[C@@H](C1)C2)C3)CC32N=P(c4ccccc4)(c5ccccc5)CP(c6ccccc6)(c7ccccc7)=N[C@@]89C[C@H]%10C[C@H](C[C@@H](C9)C%10)C8,True
2144,CC(C)c1c(N=P(c2ccccc2)(c3ccccc3)c4cc5ccccc5c6ccccc46)c(C(C)C)ccc1,True
2145,Cc1cc(P(c2ccccc2)(c3ccccc3)=Nc4ccccc4)c(c5c1)[nH]c6c5cc(C)cc6P(c7ccccc7)(c8ccccc8)=Nc9ccccc9,True
2146,O=C(OC)c1c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)nccn1,True
2147,CC(/C=N/N=C(N=P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)\C#N)=C\C4=CC=CC=C4,True
2148,c1(P(c2ccccc2)(c3ccccc3)=Nc4ccc(C(c5ccccc5)(c6ccccc6)c7ccccc7)cc4)cccc8c9cccc(P(c%10ccccc%10)(c%11ccccc%11)=Nc%12ccc(C(c%13ccccc%13)(c%14ccccc%14)c%15ccccc%15)cc%12)c9oc18,True
2149,CC(C)P(c1cccc2c1oc3c2cccc3P(C(C)C)(C(C)C)=Nc4cc(C)cc(C)c4)(C(C)C)=Nc5cc(C)cc(C)c5,True
2150,CC(C)P(c1cccc2c1oc3c2cccc3P(C(C)C)(C(C)C)=Nc4ccc(C(c5ccccc5)(c6ccccc6)c7ccccc7)cc4)(C(C)C)=Nc8ccc(C(c9ccccc9)(c%10ccccc%10)c%11ccccc%11)cc8,True
2151,Cc1ccc(N=P(c2ccccc2)(C(C)P(c3ccccc3)(c4ccccc4)=Nc5ccc(C)cc5)c6ccccc6)cc1,True
2152,O=C([C@H](CC1=CC=CC=C1)N2)N[C@@H](CC3=NC=CN3)C2=O,False
2153,CC[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](C3=C4C=C(C=CC4=NC=C3)OC)OC5=NN=C(C6=CC=CC=C65)O[C@@H]([C@H]7C[C@@H]8CCN7C[C@@H]8CC)C9=C1C=C(C=CC1=NC=C9)OC,True
2154,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)OC5=NN=C(C6=CC=CC=C65)O[C@H]([C@H]7C[C@@H]8CCN7C[C@@H]8CC)C9=C1C=C(C=CC1=NC=C9)OC,True
2155,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=C4C=C(C=CC4=NC=C3)OC)OC5=C(C(=NC(=N5)C6=CC=CC=C6)O[C@@H]([C@@H]7C[C@@H]8CCN7C[C@@H]8CC)C9=C1C=C(C=CC1=NC=C9)OC)C1=CC=CC=C1,True
2156,CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)OC5=C(C(=NC(=N5)C6=CC=CC=C6)O[C@H]([C@H]7C[C@@H]8CCN7C[C@@H]8CC)C9=C1C=C(C=CC1=NC=C9)OC)C1=CC=CC=C1,True
2157,CC(C)(C)[C@H]1CN2C[C@H](C(C)(C)C)NC2=N1,True
2158,CN(C(N(C)C)=NC(C)(C)C)C,False
2159,C12=NCCCN1CCCCN2,False
2160,C12=NCCCN1CCCN2,False
2161,CC(N=C1C(N(C(C)C)C(C)C)=C1N(C(C)C)C(C)C)(C)C,False
2162,CC(N=P(N(C)C)(N(C)C)N(C)C)(C)C,True
2163,O=C([C@H](CC1=CC=CC=C1)N2)N[C@@H](CCNC(N)=N)C2=O,False
2164,C1CCC(CC1)N(C2CCCCC2)C3=C(C3=N[C@@H](CC4=CC=CC=C4)CO)N(C5CCCCC5)C6CCCCC6,False
2165,OC[C@@H](CC1=CC=CC=C1)/N=C2N([C@@H](C3=CC=CC=C3)[C@H](C4=CC=CC=C4)N\2C)C,True
2166,C[C@@H](C1=CC=CC=C1)/N=C2C(N(C3CCCCC3)C4CCCCC4)=C\2N(C5CCCCC5)C6CCCCC6,False
2167,CC(C)N(C1=C(C1=N[C@@H](CC2=CC=CC=C2)CO)N(C(C)C)C(C)C)C(C)C,False
2168,C[C@@H](C1=CC=CC=C1)N/C(N(CC)CC)=N/C(C2=CC=CC=C2)C3=CC=CC=C3,False
2169,C[C@@H](C1=CC=CC=C1)N/C(N2CCCC2)=N/C(C3=CC=CC=C3)C4=CC=CC=C4,False
2170,CCN(/C(NC1=CC=CC=C1)=N\C(C2=CC=CC=C2)C3=CC=CC=C3)CC,False
2171,CCN(/C(NC1CCCCC1)=N\C(C2=CC=CC=C2)C3=CC=CC=C3)CC,False
2172,OC[C@H](CC1=CC=CC=C1)/N=C2N(C)[C@H](C3=CC(C)=CC(C)=C3)[C@@H](C4=CC(C)=CC(C)=C4)N/2C,True
2173,OC[C@@H](C1=CC=CC=C1)/N=C2N(C)[C@H](C3=CC=CC=C3)[C@@H](C4=CC=CC=C4)N/2C,True
2174,C1([C@H]2N=C(N[C@H](C3=CC=CC=C3)C4)N4C2)=CC=CC=C1,True
2175,OC[C@@H](CC1=CC=CC=C1)/N=C2N(C)[C@@H](C3=CC=CC=C3C)[C@H](C4=C(C)C=CC=C4)N\2C,True
2176,OC[C@@H](CC1=CC=CC=C1)/N=C2N(CC3=CC=CC=C3)[C@@H](C4=CC=CC=C4)[C@H](C5=CC=CC=C5)N\2CC6=CC=CC=C6,True
2177,C/N=C1NCC2=C(C3=C(C=CC=C4)C4=CC(C5=CC(C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)=CC(C7=CC(C(C)(C)C)=CC(C(C)(C)C)=C7)=C5)=C3CN\1)C8=CC=CC=C8C=C2C9=CC(C%10=CC(C(C)(C)C)=CC(C(C)(C)C)=C%10)=CC(C%11=CC(C(C)(C)C)=CC(C(C)(C)C)=C%11)=C9,True
2178,CC(C1=CC(C2=CC3=CC=CC=C3C(C4=C(C=CC=C5)C5=CC(C6=CC(C(C)(C)C)=CC(C(C)(C)C)=C6)=C4CN/7)=C2CNC7=N/C(C8=CC=CC=C8)C9=CC=CC=C9)=CC(C(C)(C)C)=C1)(C)C,True
2179,C12=N[C@@H](CC3=CC=CC=C3)CN1C[C@H](CC4=CC=CC=C4)N2,True
2180,[H]/C(C1=CC2=CC=C1CCC3=CC=C(CC2)C=C3C(OC)=O)=N\[C@@H]4O[C@H](COC(C(C)(C)C)=O)[C@H](OC(C(C)(C)C)=O)[C@H](OC(C(C)(C)C)=O)[C@H]4OC(C(C)(C)C)=O,False
2181,NC(N1CC2=C(C3=CC=C(C4=CC(C(C)(C)C)=CC(C(C)(C)C)=C4)C=C3)C=C5C(C=CC=C5)=[C@@]2[C@@]6=C(C1)C(C7=CC=C(C8=CC(C(C)(C)C)=CC(C(C)(C)C)=C8)C=C7)=CC9=CC=CC=C96)=N,True
